GEOID10,Total,Hispanic or Latino,Not Hispanic or Latino Population of one race White alone,Not Hispanic or Latino Population of one race Black or African American alone,Not Hispanic or Latino Population of one race American Indian and Alaska Native alone,Not Hispanic or Latino Population of one race Asian alone,Not Hispanic or Latino Population of one race Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino Population of one race Some Other Race alone,Not Hispanic or Latino Two or More Races Population of two races White Black or African American,Not Hispanic or Latino Two or More Races Population of two races White American Indian and Alaska Native,Not Hispanic or Latino Two or More Races Population of two races White Asian,Not Hispanic or Latino Two or More Races Population of two races White Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of two races White Some Other Race,Not Hispanic or Latino Two or More Races Population of two races Black or African American American Indian and Alaska Native,Not Hispanic or Latino Two or More Races Population of two races Black or African American Asian,Not Hispanic or Latino Two or More Races Population of two races Black or African American Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of two races Black or African American Some Other Race,Not Hispanic or Latino Two or More Races Population of two races American Indian and Alaska Native Asian,Not Hispanic or Latino Two or More Races Population of two races American Indian and Alaska Native Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of two races American Indian and Alaska Native Some Other Race,Not Hispanic or Latino Two or More Races Population of two races Asian Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of two races Asian Some Other Race,Not Hispanic or Latino Two or More Races Population of two races Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of three races White Black or African American American Indian and Alaska Native,Not Hispanic or Latino Two or More Races Population of three races White Black or African American Asian,Not Hispanic or Latino Two or More Races Population of three races White Black or African American Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of three races White Black or African American Some Other Race,Not Hispanic or Latino Two or More Races Population of three races White American Indian and Alaska Native Asian,Not Hispanic or Latino Two or More Races Population of three races White American Indian and Alaska Native Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of three races White American Indian and Alaska Native Some Other Race,Not Hispanic or Latino Two or More Races Population of three races White Asian Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of three races White Asian Some Other Race,Not Hispanic or Latino Two or More Races Population of three races White Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of three races Black or African American American Indian and Alaska Native Asian,Not Hispanic or Latino Two or More Races Population of three races Black or African American American Indian and Alaska Native Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of three races Black or African American American Indian and Alaska Native Some Other Race,Not Hispanic or Latino Two or More Races Population of three races Black or African American Asian Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of three races Black or African American Asian Some Other Race,Not Hispanic or Latino Two or More Races Population of three races Black or African American Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of three races American Indian and Alaska Native Asian Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of three races American Indian and Alaska Native Asian Some Other Race,Not Hispanic or Latino Two or More Races Population of three races American Indian and Alaska Native Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of three races Asian Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of four races White Black or African American American Indian and Alaska Native Asian,Not Hispanic or Latino Two or More Races Population of four races White Black or African American American Indian and Alaska Native Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of four races White Black or African American American Indian and Alaska Native Some Other Race,Not Hispanic or Latino Two or More Races Population of four races White Black or African American Asian Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of four races White Black or African American Asian Some Other Race,Not Hispanic or Latino Two or More Races Population of four races White Black or African American Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of four races White American Indian and Alaska Native Asian Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of four races White American Indian and Alaska Native Asian Some Other Race,Not Hispanic or Latino Two or More Races Population of four races White American Indian and Alaska Native Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of four races White Asian Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of four races Black or African American American Indian and Alaska Native Asian Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of four races Black or African American American Indian and Alaska Native Asian Some Other Race,Not Hispanic or Latino Two or More Races Population of four races Black or African American American Indian and Alaska Native Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of four races Black or African American Asian Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of four races American Indian and Alaska Native Asian Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of five races White Black or African American American Indian and Alaska Native Asian Native Hawaiian and Other Pacific Islander,Not Hispanic or Latino Two or More Races Population of five races White Black or African American American Indian and Alaska Native Asian Some Other Race,Not Hispanic or Latino Two or More Races Population of five races White Black or African American American Indian and Alaska Native Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of five races White Black or African American Asian Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of five races White American Indian and Alaska Native Asian Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of five races Black or African American American Indian and Alaska Native Asian Native Hawaiian and Other Pacific Islander Some Other Race,Not Hispanic or Latino Two or More Races Population of six races White Black or African American American Indian and Alaska Native Asian Native Hawaiian and Other Pacific Islander Some Other Race
06037101110,4731,1324,2656,74,14,486,4,30,9,10,94,11,7,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037101122,3664,575,2437,26,4,495,1,10,8,14,83,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037101210,5990,2219,2890,183,6,448,3,5,9,10,177,13,10,2,0,0,0,1,1,0,1,0,0,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
06037101220,3363,1272,1662,36,11,272,2,3,9,14,63,4,3,6,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037101300,4199,503,3190,41,5,317,3,7,6,21,85,7,3,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037101400,3903,721,2649,45,7,337,0,7,19,16,78,8,3,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037102103,1740,375,1114,21,3,167,2,0,2,6,36,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037102104,3648,533,2437,86,3,470,3,7,8,5,67,3,9,0,3,1,1,0,1,0,0,4,0,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037102105,1731,1136,413,15,2,139,0,3,0,0,13,3,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037102107,3851,1039,2310,102,15,278,13,9,7,17,30,5,7,1,0,0,0,1,0,0,6,0,0,2,0,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037103101,2670,566,1761,18,8,238,3,7,11,9,42,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037103102,4751,1351,2646,28,14,586,4,11,2,20,72,3,8,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037103200,6150,1786,3462,260,23,452,5,21,15,28,60,4,5,4,3,0,0,0,1,0,2,4,0,6,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037103300,3819,744,2710,35,11,221,2,5,7,14,46,5,5,3,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037103400,6143,1540,3786,88,22,494,3,15,26,19,103,6,5,3,4,0,1,2,0,0,9,2,0,5,0,1,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
06037104103,4085,2918,307,513,3,280,1,16,10,2,10,0,0,9,8,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
06037104105,5412,4472,223,346,4,302,6,9,9,4,16,1,1,6,2,0,5,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037104108,5256,4169,253,583,7,183,0,9,13,4,7,0,1,14,3,1,0,0,0,0,0,3,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037104124,4175,2122,1174,566,15,227,8,5,8,7,17,1,3,4,4,0,0,1,0,0,3,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037104201,4780,4293,50,387,5,6,0,4,6,0,2,0,0,2,8,0,5,0,0,1,2,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
